Text
"BREAKING NEWS!!we added MORE shows in RENO, DETROIT, NASHVILLE, HOUSTON, SAN ANTONIO, DALLAS, DC, ATLANTA, MIAMI AN… https://t.co/qyXAHFzZkH"
#Harts …. P.S the kids drinks were non alcoholic…. #LiveLoveLaugh https://t.co/MZxdOod1TP
The possibilities of what you can do are endless when u really believe in urself and ur dreams!!!! Fuck everyone’s… https://t.co/77g5HLBMgq
“Reality Check” ….Get ya tickets ASAP people!!!!! Click the link in my BIO NOOOOOOOOOWWWW DAMN IT!!!!! Let’s gooooo… https://t.co/JXnwlS4ChN
https://t.co/KVs7xxgqlO …..Please stop the LIES. This is false.
#Harts #LiveLoveLaugh https://t.co/tCRUfDe1v2
Sometimes less is just more!
This character &amp; this movie are going to hit different!!! Stay tuned damn it…. #Lift #Netflix #HartBeatProductions https://t.co/CojPTPtW3E
Legend!!!!!!!! #LiveLoveLaugh ….Let’s get in the habit of celebrating each other!!!!!!!! https://t.co/5QYBT4HS5I
That moment when u offer someone a breath-mint out of ur case of Altoids and u proceed to watch them touch every si… https://t.co/TLrjkQ5hV8
Just posted a photo https://t.co/6f60CqWoid
Screaming from the top of the mountain “Where’s the LOVE” …. https://t.co/owvglBClPA
STAND THE FUCK UP PHILLY!!!! Nothing better than seeing amazing talent coming out of ur city….rumble young man rumb… https://t.co/UG6hn1XQpc
And so it begins….the work before the work…Pre Gaming with my director …the man the myth the legend F Gary Grey!!!!… https://t.co/hzB2DWhC0h
Stopped at the art museum today and checked out @kehindewiley work…. 🔥🔥🔥🔥🔥🔥 https://t.co/aU8Rbv705i
Happy B Day My Love!!!!! 17 looks so good on you!!!! Daddy’s little girl forever!!!! I love u more than life!!!!!… https://t.co/ZPQhvBIEPk
Photo shoot fresh …. Styled by @ashleynorthstyle #ComedicRockStarShit #LiveLoveLaugh https://t.co/hzGXwMLbbw
Today was a good day!!!! #ComedicRockStarShit #LiveLoveLaugh https://t.co/8oo5us03NQ
You are the definition of beautiful My G…Dad loves you and is so proud of you. Strive for greatness and give this w… https://t.co/gax5kE8CBH
#ComedicRockStarShit #RealityCheck ….MORE TOUR DATES COMING SOON 💪🏾💪🏾💪🏾💪🏾 Stay TUNED!!!! Click link in my BIO https://t.co/fNKXXJukKp
#Mood 😂😂😂😂😂😂 #LiveLoveLaugh https://t.co/nbqDdmQtc3
Just posted a photo https://t.co/ndW5R0vKrL
Not sure who needs to hear this…but keep going….ur hard work and determination and focus will pay off. Do not quit…… https://t.co/IzaZJFKGCG
Stunting like his damn daddy!!!!!! #Harts https://t.co/zXZ2JtcsYD
Just posted a photo https://t.co/L5kCTuKW9U
Thank u so much Bethlehem Pa…. 4 sold out shows 🤯🤯🤯🤯 #ComedicRockStarShit #RealityCheck #LiveLoveLaugh https://t.co/MiITb34ZI3
One 🎤…. #ComedicRockStarShit #LiveLoveLaugh #RealityCheck ….Get yo 🎟 NOOOOWWWW….click the link in my BIO!!!!! https://t.co/auOzJBSCWJ
Just posted a photo https://t.co/Kr4ogGCzuI
BIG FACTS https://t.co/6bX6NmlzUp
Our tix are officially on sale people!!! We are taking over New York &amp; New Jersey!!! 5 Days 5 Shows!!! History will… https://t.co/4Hgjc0PXmo
Just posted a photo https://t.co/BsvWXKsrHq
Let’s goooooooooo!!!!!! Get ur tickets NOOOOOOWWWWWW!!!!!! https://t.co/vjSjq0pxls
This is a must listen people!!!!!! Trust me…it’s so damn good!!!! https://t.co/oGi8ZltDBp
COMEDY https://t.co/NXUyTzoptH
ROCK HART: ONLY HEADLINERS ALLOWED…Pre-sale now live with code: COMEDY https://t.co/xBME4dGmXW  #rockhart… https://t.co/Huz9YiAnlz
#LiveLoveLaugh https://t.co/NLFrtTtDZZ
#LilSwag #LiveLoveLaugh https://t.co/LAyZNwg8LC
History will be made….. #RockHart #comedicrockstarshit ….Pre Sale Starts Wednesday 🕺🏾🕺🏾🕺🏾🕺🏾 https://t.co/WolJGvavrV
🚨Breaking News🚨 Excited to announce a run of shows with Chris Rock!! #onlyheadlinersallowed pre-sale starts this We… https://t.co/LNKYnfWY9Z
#Harts #LiveLoveLaugh https://t.co/6IYINd8BqK
I love you Albuquerque New Mexico #ComedicRockStarShit #RealityCheck #LiveLoveLaugh https://t.co/qqEeECUgfA
Let’s gooooooooooooo https://t.co/MEekhEmOwt
Thank you for coming and more importantly laughing https://t.co/Ru6KQvfZKH
Thank you so much Albuquerque New Mexico …..4 Sold out shows!!!!! I love y’all #LilSwag #ComedicRockStarShit… https://t.co/AWRyRwRzQO
“Reality Check” go get ur tickets NOOOOOOWWWW!!!! https://t.co/FvTHQa2K4c …..Let’s gooooooooo
God I really missed u guys… I swear there is nothing like performing live. It will forever be my favorite. This tou… https://t.co/Uo2SHnRKlu
2 amazing shows in Albuquerque New Mexico last night….2 more are on the way tonight!!!!! Let’s goooooooo #RealityCheck #ComedicRockStarShit
Just posted a video https://t.co/NC0i8SSrlS
Just posted a photo https://t.co/J0om4efXax
Just posted a photo https://t.co/f9sV5uAbpF
Just posted a photo https://t.co/ggFpEgZoGm
#RealityCheck ….I’m glad u had a good time. Means a lot 💪🏾💪🏾💪🏾 https://t.co/H9hwKiUuLn
The eagle has landed ….It’s Showtime Santa Barbara #ComedicRockStarShit #RealityCheck https://t.co/e91YlTNVIO
6 sold out shows in El Paso….I have been rocking with y’all for years…..thank you for holding me down thru out my c… https://t.co/RtNNsXOOeY
#TrueStory #Netflix #HartBeatProductions #ComedicRockStarShit https://t.co/0aijkYTWH7
#TrueStory #Netflix #HartBeatProductions #ComedicRockStarShit #LiveLoveLaugh https://t.co/KAnpNow0lm
Just posted a photo https://t.co/9vBwrq51aP
Just posted a photo https://t.co/G6U3dj6v8l
Just posted a video https://t.co/tp8C1ilZSq
#RealityCheck #ComedicRockStarShit https://t.co/EBqzFxkxSy
#RealityCheck #ComedicRockStarShit https://t.co/NKkqsfralO
#RealityCheck #ComedicRockStarShit https://t.co/ebBBIoRyea
#RealityCheck https://t.co/2HPXw8PcgL
Lil Swag on the move…. #RealityCheck #ComedicRockStarShit #LiveLoveLaugh https://t.co/Ojcc5tEmI8
#RealityCheck https://t.co/vSeMF3OOW0
I’m my voice “GUN COMPARTMENT” 😂😂😂😂😂😂😂 https://t.co/wNrFJUtubi
“Grown Little Man” #ComedicRockStarShit https://t.co/sI9A61kzLR
Just posted a photo https://t.co/md6itAabYh
Just posted a photo https://t.co/dmeNH9W7yo
"Got some big decisions to make !!! @ Tequila, Jalisco https://t.co/E7LygIJH16"
El Paso TX …..I just added a sixth show!!!!! Go to https://t.co/wW0oHKIQps and get ur tickets NOOOOOOWWWWWW!!!!!!… https://t.co/nbP6E9UOxW
It’s a beautiful thing…. #RealityCheck #ComedicRockStarShit https://t.co/Vga142AXnV
4 sold out shows in Jackson Mississippi &amp; 4 Sold out shows in Huntsville Alabama…. All I can say is that I fucking… https://t.co/tK1v2JXmoD
#RealityCheck https://t.co/LwfMVS6Umd
#RealityCheck #ComedicRockStarShit https://t.co/HMM1Gv4J1T
#RealityCheck #ComedicRockStarShit https://t.co/0njWsyQ87q
#RealityCheck #ComedicRockStarShit https://t.co/s72S3VjyTv
We don’t endorse…we OWN…big difference champ. 💪🏾💪🏾 https://t.co/s6no8cTCqD
Just posted a photo https://t.co/CXrVOtOomp
Show is dope as hell….The most fun I have in this business is in that show!!! https://t.co/wC2hMMuFv7
I had a blast….Both crowds were amazing. #RealityCheck #ComedicRockStarShit https://t.co/PdLdXluyVA
Just posted a photo https://t.co/SUv9RSgrcH
Just posted a photo https://t.co/dBPjJhTVtz
